year,name,underwriter,listing_date,market,code,price_range,price_final,price_before1,price_before2,grade,grade_votes,reader_forecast,reader_forecast_n,stance_bars,hatsune_bars,hatsune,vote_status,detail_url
2013,イーグランド,みずほ,12/18(水),JQS,3294,"3,030-3,300","3,300","5,800","5,800",A,9,"6,840",27,"12,64,20,4,0","70.4,14.8,11.1,3.7,0","4,200",締切,https://kabu.96ut.com/article/ipo/2013056/
2013,アビスト,SBI,12/18(水),JQS,6087,"3,250-3,450","3,450","5,900","4,500",B,7,"5,709",43,"12.8,28.2,51.3,5.1,2.6","27.9,18.6,20.9,32.6,0","3,450",締切,https://kabu.96ut.com/article/ipo/2013054/
2013,アーキテクツ・スタジオ・ジャパン,野村,12/18(水),東M,6085,"1,850-2,050","2,050","5,200","4,800",A,9,"4,919",25,"21.7,56.5,17.4,4.3,0","80,20,0,0,0","4,600",締切,https://kabu.96ut.com/article/ipo/2013052/
2013,アズマハウス,野村,12/17(火),JQS,3293,"1,500-1,600","1,600","1,950","1,950",B,7,"2,150",32,"3.2,12.9,48.4,32.3,3.2","9.4,25,46.9,18.7,0","1,760",締切,https://kabu.96ut.com/article/ipo/2013051/
2013,日本アクア,野村,12/13(金),東M,1429,"1,480-1,650","1,650","2,480","2,480",B,7,"2,953",37,"11.1,36.1,47.2,5.6,0","37.8,48.6,13.5,0,0","2,061",締切,https://kabu.96ut.com/article/ipo/2013050/
2013,エンカレッジ・テクノロジ,野村,12/11(水),東M,3682,"1,550-1,730","1,730","5,100","5,100",A,9,"5,319",35,"32.4,47.1,14.7,5.8,0","97.1,2.9,0,0,0","3,755",締切,https://kabu.96ut.com/article/ipo/2013049/
2013,オウチーノ,SBI,12/11(水),東M,6084,"3,300-3,500","3,500","7,500","7,500",A,8,"10,048",45,"48.8,44.2,4.7,2.3,0","88.9,8.9,2.2,0,0","8,050",締切,https://kabu.96ut.com/article/ipo/2013048/
2013,ブイキューブ,野村,12/10(火),東M,3681,"3,000-3,300","3,300","6,600","6,600",A,8,"9,657",44,"56.1,34.1,7.3,0,2.4","97.7,2.3,0,0,0","5,010",締切,https://kabu.96ut.com/article/ipo/2013047/
2013,ホットリンク,野村,12/09(月),東M,3680,"2,570-2,700","2,700","7,000","6,000",A,9,"8,023",28,"48.1,40.7,7.4,3.7,0","100,0,0,0,0","7,170",締切,https://kabu.96ut.com/article/ipo/2013046/
2013,オンコリスバイオファーマ,日興,12/06(金),東M,4588,"2,420-2,600","2,600","5,000","3,900",A,8,"7,308",58,"24.6,57.9,12.3,5.2,0","82.8,8.6,5.2,3.4,0","3,500",締切,https://kabu.96ut.com/article/ipo/2013045/
2013,ライドオン・エクスプレス,野村,12/03(火),東M,6082,"1,790-2,000","2,000","3,800","4,100",A,8,"5,103",31,"23.3,56.7,16.7,3.3,0","80.6,16.1,3.2,0,0","3,105",締切,https://kabu.96ut.com/article/ipo/2013044/
2013,アライドアーキテクツ,野村,11/29(金),東M,6081,"1,500-1,700","1,700","5,100","5,100",S,10,"6,029",42,"63.4,31.7,4.9,0,0","100,0,0,0,0","5,600",締切,https://kabu.96ut.com/article/ipo/2013043/
2013,じげん,野村,11/22(金),東M,3679,500-600,600,"1,200","1,500",A,8,"1,436",45,"7,48.8,30.2,9.3,4.7","82.2,15.6,2.2,0,0","1,750",締切,https://kabu.96ut.com/article/ipo/2013042/
2013,イオンリート投資法人,野村/みずほ/日興,11/22(金),東R,3292,100k-105k,"105,000","110,000","120,000",B,6,"113,284",38,"5.7,11.4,31.4,48.6,2.9","0,5.3,23.7,71,0","115,000",締切,https://kabu.96ut.com/article/ipo/2013040/
2013,Ｍ＆Ａキャピタルパートナーズ,野村,11/20(水),東M,6080,"2,800-3,000","3,000","9,600","10,500",A,9,"10,967",31,"74.2,22.6,0,3.2,0","96.8,0,0,3.2,0","10,000",締切,https://kabu.96ut.com/article/ipo/2013041/
2013,メディアドゥ,いちよし,11/20(水),東M,3678,"3,000-3,300","3,300","6,900","9,000",A,8,"8,193",30,"30,60,3.3,3.3,3.3","90,3.3,3.3,3.3,0","11,770",締切,https://kabu.96ut.com/article/ipo/2013039/
2013,ＡＮＡＰ,大和,11/19(火),JQS,3189,"960-1,000","1,000","2,000","2,800",B,7,"2,313",42,"5,45,42.5,5,2.5","71.4,26.2,0,2.4,0","5,100",締切,https://kabu.96ut.com/article/ipo/2013038/
2013,システム情報,SBI,10/22(火),JQS,3677,700-740,740,"1,500","1,850",A,8,"1,898",34,"24.2,54.5,21.2,0,0","88.2,8.8,0,2.9,0","3,500",締切,https://kabu.96ut.com/article/ipo/2013037/
2013,ＳＩＡ不動産投資法人,日興,10/09(水),東R,3290,450k-460k,"450,000","470,000","460,000",C,5,"501,565",31,"6.7,13.3,13.3,53.3,13.3","0,0,3.2,96.8,0","429,000",締切,https://kabu.96ut.com/article/ipo/2013036/
2013,エナリス,野村,10/08(火),東M,6079,240-280,280,840,840,S,10,937,41,"60,27.5,10,0,2.5","95.1,2.4,0,0,2.4",717,締切,https://kabu.96ut.com/article/ipo/2013035/
2013,バリューＨＲ,野村,10/04(金),JQS,6078,"1,800-2,000","2,000","2,800","3,000",B,7,"3,173",24,"13.6,27.3,50,9.1,0","29.2,33.3,25,12.5,0","4,035",締切,https://kabu.96ut.com/article/ipo/2013034/
2013,エンビプロ・ホールディングス,野村,09/25(水),東2,5698,630-700,700,730,840,C,5,784,21,"5,5,30,55,5","0,14.3,42.9,42.8,0","1,040",締切,https://kabu.96ut.com/article/ipo/2013033/
2013,オープンハウス,大和,09/20(金),東1,3288,"1,580-1,780","1,780","1,958","2,480",B,6,"2,367",39,"5.4,24.3,51.4,16.2,2.7","0,20.5,41,35.9,2.6","2,100",締切,https://kabu.96ut.com/article/ipo/2013032/
2013,サンワカンパニー,野村,09/13(金),東M,3187,870-950,950,"1,660","2,375",A,8,"2,041",41,"18.4,63.2,15.8,2.6,0","75.6,17.1,2.4,4.9,0","3,500",締切,https://kabu.96ut.com/article/ipo/2013031/
2013,Ｎ・フィールド,野村,08/29(木),東M,6077,"1,300-1,500","1,500","1,950","2,150",B,7,"2,111",28,"3.7,29.6,55.6,11.1,0","21.4,46.4,25,7.1,0","3,100",締切,https://kabu.96ut.com/article/ipo/2013030/
2013,アメイズ,大和,08/13(火),福証,6076,700-730,730,949,949,B,6,"1,053",41,"5.3,13.2,57.9,15.8,7.8","9.8,29.3,17.1,43.8,0",797,締切,https://kabu.96ut.com/article/ipo/2013029/
2013,ネクステージ,野村,07/30(火),東M,3186,"1,500-1,700","1,700","2,300","2,600",B,6,"2,846",52,"3.8,34.6,57.7,3.8,0","36.5,46.2,13.5,1.9,1.9","2,011",締切,https://kabu.96ut.com/article/ipo/2013028/
2013,星野リゾート・リート投資法人,野村,07/12(金),東R,3287,490k-510k,"510,000","525,000","525,000",C,5,"532,014",38,"2.8,2.8,33.3,36.1,25","0,0,5.3,86.8,7.9","570,000",締切,https://kabu.96ut.com/article/ipo/2013027/
2013,フォトクリエイト,SBI,07/10(水),東M,6075,"1,470-1,670","1,670","3,674","3,850",A,8,"3,669",38,"23.7,52.6,23.7,0,0","68.4,28.9,2.6,0,0","3,775",締切,https://kabu.96ut.com/article/ipo/2013026/
2013,夢展望,野村,07/10(水),東M,3185,"2,400-2,600","2,600","4,500","5,200",A,8,"4,411",27,"8,60,24,8,0","37,33.3,14.8,14.8,0","5,210",締切,https://kabu.96ut.com/article/ipo/2013025/
2013,サントリー食品インターナショナル,野村/三菱,07/03(水),東1,2587,"3,000-3,800","3,100","3,800","3,400",C,5,"4,145",54,"7.8,13.7,29.4,41.2,7.8","3.7,3.7,3.7,87,1.9","3,120",締切,https://kabu.96ut.com/article/ipo/2013024/
2013,ジェイエスエス,SBI,06/27(木),JQS,6074,850-950,950,"1,050","1,140",C,5,"1,387",34,"3.1,12.5,53.1,25,6.3","11.8,17.6,26.5,41.2,2.9","1,200",締切,https://kabu.96ut.com/article/ipo/2013022/
2013,ＩＣＤＡホールディングス,野村,06/27(木),JQS,3184,"1,800-1,900","1,900","2,650","2,850",B,6,"3,059",23,"4.8,19,66.7,9.5,0","13,47.8,39.1,0,0","3,000",締切,https://kabu.96ut.com/article/ipo/2013021/
2013,リプロセル,日興,06/26(水),JQG,4978,"2,830-3,200","3,200","8,000","9,600",A,8,"12,089",70,"75.4,23.1,1.5,0,0","97.1,1.4,0,0,1.4","17,800",締切,https://kabu.96ut.com/article/ipo/2013023/
2013,横田製作所,みずほ,06/13(木),JQS,6248,700-720,720,"1,008",936,B,6,"1,100",28,"8,12,68,8,4","10.7,14.3,60.7,14.3,0","1,702",締切,https://kabu.96ut.com/article/ipo/2013019/
2013,野村不動産マスターファンド投資法人,野村,06/12(水),東R,3285,92k-100k,"100,000","110,000","120,000",B,6,"113,714",36,"2.9,11.8,50,26.5,8.8","0,2.8,25,66.7,5.5","96,700",締切,https://kabu.96ut.com/article/ipo/2013020/
2013,ペプチドリーム,みずほ,06/11(火),東M,4587,"1,920-2,500","2,500","4,150","5,000",B,6,"5,511",40,"30,55,15,0,0","82.5,17.5,0,0,0","7,900",締切,https://kabu.96ut.com/article/ipo/2013018/
2013,オークファン,日興,04/25(木),東M,3674,"2,280-2,600","2,600","7,500","7,800",S,10,"7,805",51,"76.5,17.6,3.9,2,0","96.1,2,0,1.9,0","10,480",締切,https://kabu.96ut.com/article/ipo/2013017/
2013,サンヨーホームズ,野村,04/09(火),東2,1420,600-700,700,800,"1,050",B,6,919,37,"2.7,13.5,67.6,13.5,2.7","10.8,29.7,45.9,10.8,2.7","1,250",締切,https://kabu.96ut.com/article/ipo/2013016/
2013,タマホーム,大和,03/27(水),東1,1419,870-980,980,"1,470","1,510",B,7,"1,527",32,"6.3,31.3,43.8,15.6,3","6.3,50,34.4,9.3,0","1,700",締切,https://kabu.96ut.com/article/ipo/2013015/
2013,ブロードリーフ,野村,03/22(金),東1,3673,"1,040-1,080","1,080","1,080","1,134",D,3,"1,316",17,"12.5,12.5,6.3,50,18.7","5.9,5.9,11.8,70.6,5.8","1,200",締切,https://kabu.96ut.com/article/ipo/2013014/
2013,ファルテック,大和,03/19(火),東2,7215,"3,750-3,940","3,940","4,360","4,500",C,5,"4,524",12,"8.3,16.7,50,25,0","0,0,25,75,0","4,150",締切,https://kabu.96ut.com/article/ipo/2013013/
2013,アサンテ,三菱,03/19(火),東2,6073,900-930,930,"1,360","1,474",B,7,"1,433",19,"5.3,31.6,52.6,10.5,0","5.3,57.9,26.3,10.5,0","1,034",締切,https://kabu.96ut.com/article/ipo/2013012/
2013,ウォーターダイレクト,野村,03/15(金),東M,2588,"1,000-1,200","1,200","2,400","3,200",A,8,"2,444",14,"23.1,38.5,30.8,0,7.6","71.4,14.3,7.1,7.1,0","3,600",締切,https://kabu.96ut.com/article/ipo/2013011/
2013,鴻池運輸,大和,03/15(金),東1,9025,"980-1,020","1,020","1,250","1,560",B,6,"1,326",20,"5,15,45,30,5","5,20,35,40,0","1,404",締切,https://kabu.96ut.com/article/ipo/2013010/
2013,オルトプラス,野村,03/14(木),東M,3672,"1,400-1,500","1,500","3,750","4,800",S,10,"3,831",21,"50,45,5,0,0","95.2,4.8,0,0,0","4,015",締切,https://kabu.96ut.com/article/ipo/2013008/
2013,オイシックス,みずほ,03/13(水),東M,3182,"1,000-1,200","1,200","2,500","3,800",A,8,"2,773",19,"33.3,55.6,11.1,0,0","84.2,15.8,0,0,0","3,700",締切,https://kabu.96ut.com/article/ipo/2013009/
2013,ソフトマックス,野村,03/12(火),東M,3671,"1,100-1,300","1,300","2,600","3,500",A,8,"2,875",17,"17.6,70.6,11.8,0,0","58.8,23.5,11.8,5.9,0","5,510",締切,https://kabu.96ut.com/article/ipo/2013007/
2013,協立情報通信,みずほ,02/20(水),JQS,3670,"1,450-1,500","1,500","2,600","2,800",A,8,"2,373",19,"10.5,47.4,42.1,0,0","5.3,36.8,36.8,21.1,0","5,000",締切,https://kabu.96ut.com/article/ipo/2013006/
2013,日本プロロジスリート投資法人,日興/三菱/野村,02/14(木),東R,3283,510k-550k,"550,000","558,000","605,000",C,5,"579,238",21,"9.5,23.8,47.6,19,0","0,0,33.3,66.7,0","700,000",締切,https://kabu.96ut.com/article/ipo/2013005/
2013,ビューティガレージ,SBI,02/14(木),東M,3180,"2,100-2,300","2,300","3,680","4,120",A,8,"4,065",22,"28.6,61.9,9.5,0,0","40.9,45.5,13.6,0,0","4,160",締切,https://kabu.96ut.com/article/ipo/2013004/
2013,買取王国,野村,02/14(木),JQS,3181,800-900,900,"1,480","1,480",B,7,"1,209",15,"13.3,0,80,6.7,0","6.7,33.3,53.3,6.7,0","2,000",締切,https://kabu.96ut.com/article/ipo/2013003/
2013,メドレックス,野村,02/13(水),東M,4586,"800-1,000","1,000","1,200","1,400",C,5,"1,052",18,"0,5.9,58.8,23.5,11.8","5.6,22.2,27.8,44.4,0","2,200",締切,https://kabu.96ut.com/article/ipo/2013001/
2013,コンフォリア・レジデンシャル投資法人,みずほ/日興,02/06(水),東R,3282,540k-550k,"550,000","566,500","594,000",B,6,"583,000",16,"6.3,25,50,18.7,0","0,0,12.5,87.5,0","607,000",締切,https://kabu.96ut.com/article/ipo/2013002/
2014,ＭＲＴ,大和,12/26(金),東M,6034,750-800,800,"2,000","2,200",A,9,"2,730",59,"46.4,41.1,10.7,1.8,0","86.4,8.5,0,5.1,0","3,275",締切,https://kabu.96ut.com/article/ipo/2014083/
2014,エクストリーム,大和,12/25(木),東M,6033,"1,320-1,400","1,400","3,900","3,900",A,9,"5,461",43,"57.1,42.9,0,0,0","95.3,2.3,0,2.3,0","5,550",締切,https://kabu.96ut.com/article/ipo/2014084/
2014,カヤック,大和,12/25(木),東M,3904,530-560,560,"1,230","1,230",A,8,"1,678",43,"26.2,59.5,11.9,2.4,0","93,4.7,0,2.3,0","1,803",締切,https://kabu.96ut.com/article/ipo/2014081/
2014,東京ボード工業,東海東京,12/25(木),東2,7815,"1,980-2,180","2,180","1,980","1,980",D,3,"2,175",39,"5.4,0,13.5,18.9,62.2","0,2.6,7.7,84.6,5.1","2,005",締切,https://kabu.96ut.com/article/ipo/2014080/
2014,綿半ホールディングス,みずほ,12/24(水),東2,3199,540-640,640,600,592,C,4,696,41,"2.5,0,15,45,37.5","0,7.3,9.8,78,4.9",680,締切,https://kabu.96ut.com/article/ipo/2014071/
2014,ヨシックス,野村,12/24(水),JQS,3221,"2,490-2,640","2,640","3,200","3,000",B,7,"3,403",40,"5.1,23.1,43.6,23.1,5.1","10,15,35,40,0","3,415",締切,https://kabu.96ut.com/article/ipo/2014077/
2014,データセクション,大和,12/24(水),東M,3905,460-520,520,"1,040","1,040",S,10,"1,772",53,"35.3,47.1,15.7,1.9,0","88.7,9.4,0,1.9,0",900,締切,https://kabu.96ut.com/article/ipo/2014082/
2014,イーレックス,野村,12/22(月),東M,9517,"1,120-1,170","1,170","1,520","1,600",B,7,"2,272",46,"6.8,25,61.4,4.5,2.3","39.1,30.4,19.6,10.9,0","1,301",締切,https://kabu.96ut.com/article/ipo/2014078/
2014,インターワークス,大和,12/22(月),東M,6032,"1,720-1,750","1,750","2,100","2,300",B,6,"2,721",48,"6.8,20.5,65.9,6.8,0","20.8,31.3,35.4,12.5,0","2,043",締切,https://kabu.96ut.com/article/ipo/2014079/
2014,メタウォーター,野村,12/19(金),東1,9551,"2,400-2,550","2,400","2,805","2,500",B,6,"2,898",57,"1.8,10.7,28.6,37.5,21.4","3.5,7,15.8,71.9,1.8","2,256",締切,https://kabu.96ut.com/article/ipo/2014073/
2014,サイジニア,日興,12/19(金),東M,6031,"2,280-2,560","2,560","5,632","6,400",S,10,"6,759",44,"27.9,53.5,18.6,0,0","70.5,22.7,6.8,0,0","5,780",締切,https://kabu.96ut.com/article/ipo/2014072/
2014,gumi,野村,12/18(木),東1,3903,"3,000-3,300","3,300","3,800","3,600",B,7,"3,925",81,"5,20,35,28.8,11.2","1.2,6.2,32.1,58,2.5","3,300",締切,https://kabu.96ut.com/article/ipo/2014074/
2014,アドベンチャー,大和,12/18(木),東M,6030,"2,300-2,500","2,500","4,700","4,500",A,8,"5,118",46,"11.1,57.8,26.7,4.4,0","63,28.3,4.3,4.3,0","5,680",締切,https://kabu.96ut.com/article/ipo/2014067/
2014,大冷,三菱,12/18(木),東2,2883,"1,700-1,800","1,800","1,900","1,780",C,5,"1,861",44,"0,2.3,11.4,27.3,59","2.3,2.3,4.5,90.9,0","1,680",締切,https://kabu.96ut.com/article/ipo/2014068/
2014,フルッタフルッタ,日興,12/17(水),東M,2586,"4,130-4,290","4,290","6,200","6,435",A,8,"7,106",54,"7.7,38.5,42.3,11.5,0","20.4,35.2,29.6,14.8,0","6,500",締切,https://kabu.96ut.com/article/ipo/2014069/
2014,今村証券,みずほ,12/17(水),JQS,7175,"1,150-1,350","1,350","1,300","1,350",C,5,"1,433",44,"0,4.8,16.7,42.9,35.6","0,6.8,9.1,84.1,0","1,720",締切,https://kabu.96ut.com/article/ipo/2014075/
2014,竹本容器,大和,12/17(水),東2,4248,880-900,900,850,850,C,5,959,42,"2.4,2.4,12.2,43.9,39","0,7.1,7.1,85.7,0",918,締切,https://kabu.96ut.com/article/ipo/2014076/
2014,ＳＦＰダイニング,みずほ,12/16(火),東2,3198,"1,740-2,040","1,940","2,000","1,740",C,5,"2,091",52,"0,8,8,22,62","3.8,0,9.6,82.7,3.8","1,620",締切,https://kabu.96ut.com/article/ipo/2014070/
2014,アトラ,野村,12/16(火),東M,6029,690-740,740,"1,010","1,100",B,6,"1,203",44,"2.3,16.3,55.8,23.3,2.3","25,40.9,20.5,13.6,0","1,313",締切,https://kabu.96ut.com/article/ipo/2014063/
2014,マークラインズ,SBI,12/16(火),JQS,3901,"1,780-1,980","1,980","3,600","4,200",A,8,"3,946",44,"9.1,56.8,34.1,0,0","59.1,31.8,6.8,2.3,0","3,510",締切,https://kabu.96ut.com/article/ipo/2014065/
2014,メディカル・データ・ビジョン,日興,12/16(火),東M,3902,"4,980-5,180","5,180","7,770","8,200",A,8,"10,059",49,"37.5,50,12.5,0,0","42.9,44.9,8.2,4,0","12,220",締切,https://kabu.96ut.com/article/ipo/2014066/
2014,Ｕ－ＮＥＸＴ,大和,12/16(火),東M,9418,"2,910-3,000","3,000","3,800","3,800",B,7,"3,716",53,"5.8,11.5,59.6,21.2,1.9","3.8,13.2,39.6,43.4,0","3,950",締切,https://kabu.96ut.com/article/ipo/2014064/
2014,テクノプロ・ホールディングス,野村,12/15(月),東1,6028,"1,800-1,950","1,950","2,040","2,000",C,5,"2,020",67,"0,3,18.2,37.9,40.9","1.5,1.5,9,85.1,2.9","1,852",締切,https://kabu.96ut.com/article/ipo/2014062/
2014,クラウドワークス,大和,12/12(金),東M,3900,720-760,760,"1,600","1,600",A,8,"2,258",62,"24.6,41,31.1,3.3,0","80.6,14.5,4.8,0,0","1,316",締切,https://kabu.96ut.com/article/ipo/2014057/
2014,弁護士ドットコム,野村,12/11(木),東M,6027,"1,050-1,230","1,230","2,200","2,400",A,8,"2,889",68,"7.8,62.5,25,4.7,0","77.9,13.2,8.8,0,0","3,880",締切,https://kabu.96ut.com/article/ipo/2014061/
2014,スノーピーク,日興,12/11(木),東M,7816,"2,150-2,300","2,300","3,225","3,225",B,7,"3,260",52,"2,28,54,14,2","5.8,40.4,46.2,7.6,0","5,390",締切,https://kabu.96ut.com/article/ipo/2014060/
2014,ビーロット,SBI,12/11(木),東M,3452,"1,810-2,010","2,010","5,100","6,000",A,8,"5,748",58,"36.8,47.4,15.8,0,0","91.4,8.6,0,0,0","10,500",締切,https://kabu.96ut.com/article/ipo/2014059/
2014,ＧＭＯＴＥＣＨ,大和,12/11(木),東M,6026,"5,000-5,800","5,800","8,640","11,000",A,8,"11,817",59,"39.3,53.6,7.1,0,0","45.8,49.2,3.4,0,1.6","13,640",締切,https://kabu.96ut.com/article/ipo/2014058/
2014,積水ハウス・リート投資法人,野村,12/03(水),東R,3309,105k-110k,"110,000","130,000","130,000",B,6,"134,335",84,"4,22.7,58.7,14.6,0","2.4,14.3,66.7,16.6,0","135,000",締切,https://kabu.96ut.com/article/ipo/2014056/
2014,トーセイ・リート投資法人,大和,11/27(木),東R,3451,100k-103k,"103,000","124,000","130,000",B,6,"128,284",76,"4.1,24.7,52.1,19.1,0","0,10.5,65.8,22.4,1.3","115,000",締切,https://kabu.96ut.com/article/ipo/2014055/
2014,ＣＲＩ・ミドルウェア,JTG,11/27(木),東M,3698,"2,100-2,400","2,400","5,500","6,000",A,8,"6,922",67,"28.8,56.1,12.1,3,0","88.1,6,0,3,2.9","13,500",締切,https://kabu.96ut.com/article/ipo/2014054/
2014,日本ＰＣサービス,東海東京,11/26(水),名セ,6025,430-480,480,550,660,B,6,580,54,"1.9,9.6,36.5,42.3,9.6","7.4,9.3,38.9,42.6,1.8",805,締切,https://kabu.96ut.com/article/ipo/2014053/
2014,ＳＨＩＦＴ,野村,11/13(木),東M,3697,"1,210-1,300","1,300","2,600","3,200",B,7,"3,102",76,"18.7,54.7,22.7,2.7,1.2","86.8,10.5,0,1.3,1.3","6,000",締切,https://kabu.96ut.com/article/ipo/2014052/
2014,エラン,野村,11/07(金),東M,6099,"1,620-1,750","1,750","1,870","2,100",C,5,"1,932",56,"3.6,9.1,30.9,43.6,12.7","0,10.7,21.4,60.7,7.1","2,980",締切,https://kabu.96ut.com/article/ipo/2014050/
2014,日本ヘルスケア投資法人,大和,11/05(水),東R,3308,148k-150k,"150,000","180,000","188,000",B,7,"187,100",64,"8.1,30.6,51.6,9.7,0","3.1,4.7,35.9,51.6,4.7","222,200",締切,https://kabu.96ut.com/article/ipo/2014051/
2014,アルファポリス,大和,10/30(木),東M,9467,"2,100-2,200","2,200","3,980","3,800",B,7,"3,577",92,"8.1,29.1,34.9,9.3,18.6","21.7,26.1,20.7,14.1,17.4","4,250",締切,https://kabu.96ut.com/article/ipo/2014049/
2014,オプティム,大和,10/22(水),東M,3694,"3,700-4,000","4,000","8,800","8,800",A,8,"9,732",61,"66.1,30.5,3.4,0,0","88.5,9.8,1.6,0,0","14,400",締切,https://kabu.96ut.com/article/ipo/2014048/
2014,セレス,SBI,10/22(水),東M,3696,"1,660-1,860","1,860","4,092","4,092",A,8,"5,477",71,"31.9,58,7.2,2.9,0","81.7,12.7,2.8,2.8,0","2,890",締切,https://kabu.96ut.com/article/ipo/2014046/
2014,ＧＭＯリサーチ,大和,10/21(火),東M,3695,"2,000-2,100","2,100","4,200","4,200",A,8,"4,393",56,"17.6,66.7,13.7,2,0","51.8,35.7,7.1,5.4,0","4,900",締切,https://kabu.96ut.com/article/ipo/2014047/
2014,リクルートホールディングス,野村,10/16(木),東1,6098,"2,800-3,100","3,100","3,080","3,180",C,4,"2,987",97,"0,5.4,21.5,32.3,40.8","0,1,11.3,73.2,14.4","3,170",締切,https://kabu.96ut.com/article/ipo/2014045/
2014,すかいらーく,野村,10/09(木),東1,3197,"1,200-1,450","1,200","1,180","1,180",D,3,"1,267",78,"0,1.3,10.4,28.6,59.7","0,2.6,1.3,52.6,43.5","1,200",締切,https://kabu.96ut.com/article/ipo/2014043/
2014,ヤマシンフィルタ,野村,10/08(水),東2,6240,"2,700-2,800","2,800","2,820","2,800",C,4,"2,820",67,"6.3,9.5,15.9,27,41.3","0,1.5,4.5,92.5,1.5","3,350",締切,https://kabu.96ut.com/article/ipo/2014044/
2014,ホットランド,大和,09/30(火),東M,3196,"2,010-2,110","2,110","2,680","2,040",B,6,"2,573",54,"3.8,7.7,55.8,23.1,9.6","0,9.3,40.7,48.1,1.9","2,074",締切,https://kabu.96ut.com/article/ipo/2014042/
2014,ＦＦＲＩ,野村,09/30(火),東M,3692,"1,340-1,450","1,450","2,900","2,900",A,8,"3,797",41,"30,60,10,0,0","90.2,4.9,0,4.9,0","4,010",締切,https://kabu.96ut.com/article/ipo/2014041/
2014,リボミック,大和,09/25(木),東M,4591,"2,000-2,300","2,300","2,760","2,860",B,6,"3,617",91,"15.7,29.2,31.5,14.6,9","22,19.8,27.5,29.7,1","1,830",締切,https://kabu.96ut.com/article/ipo/2014040/
2014,ジェネレーションパス,野村,09/24(水),東M,3195,"1,090-1,200","1,200","1,560","2,160",B,7,"1,911",44,"7.1,23.8,52.4,11.9,4.8","27.3,36.4,22.7,13.6,0","2,630",締切,https://kabu.96ut.com/article/ipo/2014039/
2014,ＡＭＢＩＴＩＯＮ,SBI,09/19(金),東M,3300,860-960,960,"1,440","1,500",B,7,"1,592",54,"3.9,31.4,49,13.7,2","37,40.7,13,9.3,0","1,555",締切,https://kabu.96ut.com/article/ipo/2014037/
2014,リアルワールド,大和,09/18(木),東M,3691,"2,330-2,530","2,530","3,795","4,100",B,7,"4,714",57,"13,53.7,31.5,1.8,0","24.6,54.4,17.5,3.5,0","4,505",締切,https://kabu.96ut.com/article/ipo/2014038/
2014,ロックオン,野村,09/17(水),東M,3690,"1,200-1,300","1,300","3,500","3,800",A,9,"4,235",62,"35.6,50.8,11.9,1.7,0","96.8,0,1.6,1.6,0","5,000",締切,https://kabu.96ut.com/article/ipo/2014036/
2014,ジャパンインベストメントアドバイザー,SBI,09/11(木),東M,7172,"2,350-2,550","2,550","4,200","5,100",B,7,"5,050",79,"14.5,59.2,23.7,1.3,1.3","54.4,29.1,11.4,5.1,0","5,770",締切,https://kabu.96ut.com/article/ipo/2014035/
